Timestamp, Aggregate_Active_Power, Estimates...
26-Oct-2017 08:35:24,2.1146,0.0,2.2456,2.4227,-0.0
26-Oct-2017 19:38:13,0.0,0.0,0.0,0.0,0.0
23-Oct-2017 10:41:40,2.1624,1.964,2.3426,2.4138,-2.3728
23-Oct-2017 10:41:22,2.4378,1.9782,2.4321,2.2997,-2.3885
24-Oct-2017 10:34:26,1.7112,0.9771,0.1738,2.2329,-0.0
23-Oct-2017 14:10:26,1.2326,0.3226,0.0,0.1674,0.7389
26-Oct-2017 11:10:04,1.1162,1.4462,0.0,0.6977,1.713
23-Oct-2017 10:48:15,2.15,1.954,2.3239,2.4165,-2.3686
23-Oct-2017 10:50:38,1.8198,1.4207,0.2583,2.3657,-0.9989
24-Oct-2017 13:22:26,1.099,1.5533,1.4494,0.8411,0.0
26-Oct-2017 08:57:52,0.8635,0.0,2.4316,2.3544,0.0
23-Oct-2017 09:15:23,0.33,0.0,0.0,0.0,-1.1474
24-Oct-2017 10:53:54,0.6216,1.4228,2.4377,2.4071,0.0
24-Oct-2017 10:41:25,1.7359,1.0878,0.184,2.276,-0.0
24-Oct-2017 12:48:00,1.0355,1.7944,2.1355,1.4912,0.0
26-Oct-2017 08:44:43,2.2603,0.0,2.4116,2.3793,-0.0
23-Oct-2017 10:42:28,1.202,0.6576,0.8566,0.2804,1.0939
24-Oct-2017 14:45:10,0.78,1.5347,0.0,2.4045,1.5514
26-Oct-2017 16:25:41,0.0,0.0,0.0,0.0,0.0
23-Oct-2017 10:41:54,1.879,1.6062,0.3543,2.3966,-1.2969
26-Oct-2017 11:53:18,1.0613,1.7079,0.0,1.1644,1.772
24-Oct-2017 11:07:55,0.8715,1.7948,2.4304,2.3457,0.0
24-Oct-2017 10:31:44,2.0413,1.8417,1.6672,2.4184,-0.0
26-Oct-2017 01:49:21,0.0,0.0,0.0,0.0,0.0
23-Oct-2017 13:53:50,0.78,1.5347,0.0,2.4045,1.5514
23-Oct-2017 12:26:00,1.0,1.8909,2.3045,1.8806,1.9288
25-Oct-2017 14:52:59,0.21,0.0,0.0,1.3377,-0.0
24-Oct-2017 12:12:05,0.9036,1.8698,2.4231,2.299,0.0
23-Oct-2017 03:03:24,0.0,0.0,0.0,0.0,0.0
23-Oct-2017 13:49:34,0.7773,1.5262,0.0,2.4053,1.5397
26-Oct-2017 12:26:23,0.7,1.2894,0.0,2.4185,1.0166
24-Oct-2017 00:50:21,0.0,0.0,0.0,0.0,0.0
28-Oct-2017 18:11:19,0.0,0.0,0.0,0.0,0.0
26-Oct-2017 19:39:33,0.0,0.0,0.0,0.0,0.0
25-Oct-2017 00:36:10,0.0,0.0,0.0,0.0,0.0
23-Oct-2017 10:53:19,1.059,1.7165,1.9218,1.189,1.7716
25-Oct-2017 14:32:07,0.21,0.0,0.0,1.3377,-0.0
23-Oct-2017 14:26:53,1.2322,0.3258,0.0,0.1688,0.7435
25-Oct-2017 16:54:44,0.0,0.0,0.0,0.0,0.0
