Timestamp, Aggregate_Active_Power, Estimates...
25-Oct-2017 16:35:07,2.5046,0.0,0.0,0.0,0.0,4.2447,0.0
26-Oct-2017 05:18:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25-Oct-2017 08:42:18,3.338,0.0,0.0,4.2446,0.0,4.2447,0.0
23-Oct-2017 09:39:00,0.59,0.0,0.0,1.0117,0.507,0.0,-0.0
25-Oct-2017 12:42:19,2.8303,4.2447,0.0,4.2447,0.0,4.2447,0.0
26-Oct-2017 15:03:48,0.69,0.0,-0.0,2.0369,1.3487,4.1639,-0.0
25-Oct-2017 09:06:59,1.9495,0.0,0.0,4.2442,0.0,4.2446,0.0
24-Oct-2017 12:13:42,0.63,3.9993,0.2488,1.4565,0.0,0.0,-0.0
25-Oct-2017 12:22:21,3.6077,4.0908,0.0,4.2438,0.0,4.2447,0.0
26-Oct-2017 15:02:42,0.69,0.0,-0.0,2.0369,1.3487,4.1639,-0.0
28-Oct-2017 18:30:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25-Oct-2017 12:19:14,4.1353,-0.4335,0.0,1.7101,-0.0,4.2447,0.0
23-Oct-2017 13:34:25,2.6633,4.2447,0.0,4.2447,4.2447,4.2447,0.0
25-Oct-2017 09:09:04,0.41,0.0,0.0,-1.1823,0.0,4.1075,-0.0
26-Oct-2017 08:54:00,4.1618,-0.0,4.2428,1.2861,-0.0,4.2446,0.0
26-Oct-2017 14:36:21,1.9265,0.0,0.0,4.244,4.244,4.2446,0.0
25-Oct-2017 17:21:34,2.9581,0.0,0.0,0.0,0.0,4.2447,0.0
25-Oct-2017 08:36:07,3.1847,0.0,0.0,4.2447,0.0,4.2447,0.0
24-Oct-2017 16:11:47,3.3519,4.2434,0.0,0.0,0.0,4.2447,0.0
25-Oct-2017 09:56:02,3.8571,0.7703,0.0,4.2067,-0.0,4.2447,0.0
26-Oct-2017 12:17:42,0.715,3.9953,-0.0,2.2466,1.6206,0.0,-0.0
24-Oct-2017 13:29:51,0.7752,3.9927,-0.0,2.6773,2.319,0.0,-0.0
24-Oct-2017 00:10:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24-Oct-2017 09:41:12,4.1148,-0.0,0.0,2.1115,-0.0,4.2447,0.0
