Timestamp, Aggregate_Active_Power, Estimates...
23-Oct-2017 16:22:16,0.3616,-0.0,0.0,-4.4219,0.0,2.328,0.0,0.0
26-Oct-2017 11:06:43,2.1929,5.0401,0.0,5.0394,5.0402,5.0404,0.0,5.0407
25-Oct-2017 22:59:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25-Oct-2017 17:19:04,4.9468,-0.0,-0.0,-0.0,0.0,5.03,0.0,-2.2502
27-Oct-2017 15:47:12,0.88,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.8966
25-Oct-2017 11:41:34,2.4953,5.0407,0.0,5.0407,0.0,5.0407,0.0,5.0407
25-Oct-2017 11:28:36,4.9085,-3.9035,-0.0,-5.0097,0.0,5.0354,0.0,-1.4579
28-Oct-2017 06:41:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25-Oct-2017 08:25:29,3.9795,0.0,0.0,5.0399,0.0,5.0407,0.0,5.0407
25-Oct-2017 08:18:31,2.3312,0.0,0.0,5.0405,0.0,5.0407,0.0,5.0407
23-Oct-2017 10:50:39,2.6811,5.0407,5.0407,5.0407,5.0407,0.0,0.0,5.0407
24-Oct-2017 08:40:50,3.8239,0.0,0.0,5.0406,0.0,5.0407,0.0,0.0
24-Oct-2017 10:59:42,1.5285,2.1872,4.7294,-3.7308,0.0,0.0,0.0,4.8576
26-Oct-2017 18:18:44,0.86,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.9294
24-Oct-2017 08:44:19,1.8146,0.0,0.0,4.497,0.0,5.0161,0.0,0.0
25-Oct-2017 17:50:27,2.8612,0.0,0.0,0.0,0.0,5.0407,0.0,0.0
26-Oct-2017 10:00:20,1.7924,4.9341,5.0258,4.2486,0.0,5.012,0.0,5.0337
26-Oct-2017 10:55:30,2.195,5.0401,0.0,5.0395,5.0402,5.0404,0.0,5.0407
27-Oct-2017 18:12:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26-Oct-2017 16:07:47,0.8764,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.9024
25-Oct-2017 09:45:17,3.2609,5.0407,0.0,5.0407,0.0,5.0407,0.0,5.0407
25-Oct-2017 23:21:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26-Oct-2017 16:05:20,0.87,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.9127
23-Oct-2017 12:02:32,1.7829,4.9182,5.0239,4.1143,4.9984,0.0,0.0,5.0327
26-Oct-2017 11:41:26,2.1384,5.0396,0.0,5.0379,5.0396,5.0401,0.0,5.0407
23-Oct-2017 20:11:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23-Oct-2017 14:00:44,2.0484,5.0375,0.0,5.0299,5.0368,5.0385,0.0,0.0
26-Oct-2017 11:35:17,2.1655,5.0399,0.0,5.0388,5.04,5.0403,0.0,5.0407
25-Oct-2017 09:52:26,3.5719,5.0407,0.0,5.0407,0.0,5.0407,0.0,5.0407
26-Oct-2017 07:47:57,0.2176,-0.0,0.0,-2.1138,0.0,0.0,0.0,0.0
27-Oct-2017 15:23:50,0.87,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.9127
25-Oct-2017 07:57:35,1.09,-0.0,-0.0,-5.0183,0.0,0.0,0.0,3.2744
23-Oct-2017 12:39:54,4.6001,3.9933,-4.71,-3.2806,5.0407,5.0406,0.0,0.0
23-Oct-2017 15:31:56,1.7451,4.8292,0.0,3.3723,4.9893,5.0009,0.0,5.0273
25-Oct-2017 21:12:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26-Oct-2017 16:53:30,0.8708,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.9114
27-Oct-2017 20:44:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26-Oct-2017 18:21:48,0.86,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.9294
26-Oct-2017 19:55:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24-Oct-2017 14:20:31,1.6841,4.55,0.0,1.3833,4.9713,0.0,0.0,5.0107
26-Oct-2017 07:56:02,0.21,-0.0,0.0,-1.9413,0.0,0.0,0.0,0.0
27-Oct-2017 13:21:33,0.89,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.8811
28-Oct-2017 10:48:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25-Oct-2017 09:12:47,3.1266,0.0,0.0,5.0407,0.0,5.0407,0.0,5.0407
26-Oct-2017 09:59:37,5.024,-4.5596,-4.9524,-5.0253,0.0,5.0076,0.0,-3.5054
26-Oct-2017 11:36:04,2.1026,5.039,0.0,5.0359,5.0389,5.0397,0.0,5.0406
27-Oct-2017 12:43:06,0.9,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.8663
24-Oct-2017 10:41:23,2.9594,5.0407,5.0407,5.0407,0.0,0.0,0.0,5.0407
25-Oct-2017 09:21:52,4.2008,5.0394,0.0,5.0096,0.0,5.0407,0.0,5.0401
25-Oct-2017 16:49:03,4.6171,0.0,-0.0,-0.0,0.0,5.0406,0.0,4.8716
25-Oct-2017 11:02:07,1.53,2.2244,0.0,-3.7056,0.0,4.8811,0.0,4.8605
25-Oct-2017 16:56:57,2.7086,0.0,0.0,0.0,0.0,5.0407,0.0,5.0407
26-Oct-2017 11:38:23,2.0998,5.0389,0.0,5.0357,5.0388,5.0397,0.0,5.0406
24-Oct-2017 04:02:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23-Oct-2017 12:19:07,2.2626,5.0404,5.0407,5.0402,5.0405,0.0,0.0,5.0407
24-Oct-2017 11:08:34,1.7978,4.9423,5.0268,4.317,0.0,0.0,0.0,5.0342
