Timestamp, Aggregate_Active_Power, Estimates...
25-Oct-2017 09:05:03,3.4214,0.0,0.0,4.2412,0.0,4.2412
26-Oct-2017 08:35:25,2.0913,0.0,4.2412,4.2412,0.0,0.0
25-Oct-2017 13:51:46,0.67,-3.788,-0.0,-1.2605,0.0,4.2392
25-Oct-2017 13:41:10,4.1399,4.2152,-0.0,3.1864,0.0,3.529
27-Oct-2017 00:28:40,0.0,0.0,0.0,0.0,0.0,0.0
27-Oct-2017 04:55:30,0.0,0.0,0.0,0.0,0.0,0.0
25-Oct-2017 15:54:42,3.0974,0.0,0.0,0.0,0.0,4.2412
24-Oct-2017 14:50:19,1.7622,4.239,0.0,0.0,4.0473,4.2392
24-Oct-2017 16:12:42,0.8208,-3.6826,-0.0,-0.0,0.0,4.2403
25-Oct-2017 16:08:54,1.969,0.0,0.0,0.0,0.0,4.241
26-Oct-2017 14:58:21,0.69,-0.0,-0.0,-1.3166,4.1269,4.2395
27-Oct-2017 12:05:12,0.0,0.0,0.0,0.0,0.0,0.0
26-Oct-2017 10:03:07,1.0391,-2.6525,0.1158,-1.087,0.0,4.2403
26-Oct-2017 08:32:52,3.7016,0.0,4.1512,4.2409,0.0,0.0
28-Oct-2017 20:17:22,0.0,0.0,0.0,0.0,0.0,0.0
23-Oct-2017 20:01:14,0.0,0.0,0.0,0.0,0.0,0.0
24-Oct-2017 11:13:43,0.8326,-3.6646,-1.4468,-1.6606,0.0,0.0
26-Oct-2017 10:56:37,3.2958,4.2412,0.0,4.2412,4.2412,4.2412
27-Oct-2017 21:08:35,0.0,0.0,0.0,0.0,0.0,0.0
25-Oct-2017 17:21:40,2.7609,0.0,0.0,0.0,0.0,4.2412
24-Oct-2017 10:49:29,1.2702,1.2223,2.2112,2.7034,0.0,0.0
25-Oct-2017 11:36:19,1.8442,4.2409,0.0,4.2409,0.0,4.2399
25-Oct-2017 16:41:54,3.2141,0.0,0.0,0.0,0.0,4.2412
28-Oct-2017 02:09:07,0.0,0.0,0.0,0.0,0.0,0.0
25-Oct-2017 14:43:26,3.7476,0.0,0.0,4.2405,0.0,4.2411
25-Oct-2017 13:20:50,2.7027,4.2412,0.0,4.2412,0.0,4.2412
26-Oct-2017 13:16:29,0.55,-0.0,-0.0,-1.1681,4.0672,0.0
25-Oct-2017 09:49:24,2.2126,4.2412,0.0,4.2412,0.0,4.2412
25-Oct-2017 09:42:40,3.3006,4.2412,0.0,4.2412,0.0,4.2412
26-Oct-2017 23:00:20,0.0,0.0,0.0,0.0,0.0,0.0
24-Oct-2017 08:36:06,3.98,0.0,-0.0,4.1862,0.0,4.2045
25-Oct-2017 20:56:34,0.0,0.0,0.0,0.0,0.0,0.0
25-Oct-2017 13:21:08,0.75,-3.7636,-0.0,-1.5522,0.0,4.24
24-Oct-2017 18:40:21,0.0,0.0,0.0,0.0,0.0,0.0
23-Oct-2017 14:59:06,4.029,4.2363,-0.0,4.1295,2.965,4.1362
25-Oct-2017 12:27:02,0.5985,-3.7349,-0.0,-1.1552,0.0,4.2376
26-Oct-2017 18:05:25,0.0,0.0,0.0,0.0,0.0,0.0
26-Oct-2017 10:54:26,2.1629,4.2412,0.0,4.2412,4.2412,4.2412
25-Oct-2017 08:36:28,1.9519,0.0,0.0,4.2412,0.0,4.2409
25-Oct-2017 14:50:39,2.9306,0.0,0.0,4.2412,0.0,4.2412
23-Oct-2017 13:52:01,2.7291,4.2412,0.0,4.2412,4.2412,4.2412
