Timestamp, Aggregate_Active_Power, Estimates...
24-Oct-2017 16:04:56,4.15,5.3625,0.0,0.0,0.0,5.3625,0.0,0.0,0.0,0.0
25-Oct-2017 14:05:56,2.5802,5.3625,0.0,5.3625,0.0,5.3624,0.0,5.3625,0.0,0.0
27-Oct-2017 15:15:22,1.63,0.0,0.0,0.0,0.0,0.0,0.0,5.2743,3.4409,0.0
25-Oct-2017 13:55:54,5.0523,5.3132,0.0,5.3602,0.0,5.3623,0.0,5.3568,0.0,0.0
26-Oct-2017 12:04:39,2.53,5.3625,0.0,5.3624,5.3621,0.0,0.0,5.3625,5.3625,0.0
26-Oct-2017 18:28:10,1.6412,0.0,0.0,0.0,0.0,0.0,0.0,5.2821,3.6169,0.0
26-Oct-2017 11:06:56,3.5883,5.3625,0.0,5.3625,5.3625,5.3625,0.0,5.3625,5.3625,0.0
25-Oct-2017 18:04:05,3.7912,0.0,0.0,0.0,0.0,5.3625,0.0,0.0,0.0,0.0
26-Oct-2017 08:57:14,3.0114,0.0,5.3625,5.3625,0.0,5.3625,0.0,5.3625,5.3625,0.0
25-Oct-2017 12:02:09,3.9845,5.3625,0.0,5.3625,0.0,5.3625,0.0,5.3625,0.0,0.0
24-Oct-2017 00:51:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-Oct-2017 20:07:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26-Oct-2017 12:15:50,2.52,5.3625,0.0,5.3624,5.3621,0.0,0.0,5.3625,5.3625,0.0
28-Oct-2017 11:08:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-Oct-2017 19:42:02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25-Oct-2017 10:32:43,4.452,5.3625,0.0,5.3625,0.0,5.3625,0.0,5.3625,0.0,0.0
26-Oct-2017 11:47:58,2.6421,5.3625,0.0,5.3625,5.3624,5.3624,0.0,5.3625,5.3625,0.0
26-Oct-2017 10:44:25,3.0197,5.3625,0.0,5.3625,0.0,5.3625,0.0,5.3625,5.3625,0.0
25-Oct-2017 01:09:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27-Oct-2017 02:34:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26-Oct-2017 10:32:45,4.4966,5.3624,5.3625,5.3625,0.0,5.3625,0.0,5.3624,5.3625,0.0
24-Oct-2017 10:31:22,2.0082,5.3245,5.3428,5.3229,0.0,0.0,0.0,5.3609,0.0,5.358
25-Oct-2017 03:40:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26-Oct-2017 08:36:47,3.2716,0.0,5.3625,5.3625,0.0,0.0,0.0,5.3625,5.3625,0.0
23-Oct-2017 13:00:05,4.2453,5.3625,0.0,5.3625,5.3625,5.3625,0.0,0.0,0.0,0.0
25-Oct-2017 08:25:48,4.9094,0.0,0.0,5.3624,0.0,5.3624,0.0,5.3576,0.0,0.0
27-Oct-2017 15:33:26,1.64,0.0,0.0,0.0,0.0,0.0,0.0,5.2813,3.5986,0.0
25-Oct-2017 13:42:38,4.6852,5.3619,0.0,5.3625,0.0,5.3625,0.0,5.3615,0.0,0.0
25-Oct-2017 07:43:19,1.2617,-0.0,-0.0,-2.3381,0.0,-0.0,0.0,4.923,0.0,0.0
25-Oct-2017 12:31:48,4.3005,5.3625,0.0,5.3625,0.0,5.3625,0.0,5.3625,0.0,0.0
26-Oct-2017 11:34:33,2.6221,5.3625,0.0,5.3625,5.3624,5.3624,0.0,5.3625,5.3625,0.0
26-Oct-2017 04:28:14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23-Oct-2017 08:33:35,0.02,0.0,0.0,0.0,0.0,-0.0,4.1468,0.0,0.0,0.0
23-Oct-2017 13:49:39,2.3683,5.3623,0.0,5.3621,5.3598,5.3609,0.0,0.0,0.0,0.0
23-Oct-2017 08:57:25,0.02,0.0,0.0,0.0,0.0,-0.0,4.1468,0.0,0.0,0.0
25-Oct-2017 13:48:25,4.3625,5.3625,0.0,5.3625,0.0,5.3625,0.0,5.3625,0.0,0.0
26-Oct-2017 15:56:03,1.65,0.0,0.0,0.0,0.0,0.0,0.0,5.2878,3.7477,5.3036
25-Oct-2017 10:30:32,3.641,5.3625,0.0,5.3625,0.0,5.3625,0.0,5.3625,0.0,0.0
26-Oct-2017 14:30:51,4.1679,0.0,0.0,5.3625,5.3625,5.3625,0.0,5.3625,5.3625,0.0
26-Oct-2017 02:42:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26-Oct-2017 08:26:28,1.92,0.0,0.0,5.2453,0.0,0.0,0.0,5.3576,5.2898,0.0
26-Oct-2017 11:49:45,2.6372,5.3625,0.0,5.3625,5.3624,5.3624,0.0,5.3625,5.3625,5.3625
25-Oct-2017 16:36:37,4.2467,0.0,0.0,0.0,0.0,5.3625,0.0,5.3625,0.0,0.0
23-Oct-2017 14:53:31,3.2407,5.3625,0.0,5.3625,0.0,5.3625,0.0,5.3625,0.0,5.3625
25-Oct-2017 13:08:02,3.8571,5.3625,0.0,5.3625,0.0,5.3625,0.0,5.3625,0.0,5.3625
25-Oct-2017 17:39:04,2.3759,0.0,0.0,0.0,0.0,5.3611,0.0,5.3625,0.0,0.0
24-Oct-2017 13:10:53,0.939,-4.6784,-2.859,-3.768,0.0,-0.0,0.0,0.0,0.0,0.0
25-Oct-2017 11:35:23,2.0071,5.3239,0.0,5.3224,0.0,5.2312,0.0,5.3609,0.0,0.0
25-Oct-2017 12:50:38,3.1373,5.3625,0.0,5.3625,0.0,5.3625,0.0,5.3625,0.0,0.0
23-Oct-2017 10:28:16,1.81,4.7395,0.0,4.9526,4.2938,0.0,0.0,5.3446,0.0,0.0
