Timestamp, Aggregate_Active_Power, Estimates
25-Oct-2017 16:35:07, 2.5046, 0, 0, -0, 0, -0.146852, -0
26-Oct-2017 05:18:36, 0, 0, 0, 0, 0, -0, -0
25-Oct-2017 08:42:18, 3.338, 0, 0, -0.212737, -0, -0.244347, -0
23-Oct-2017 09:39:00, 0.59, 0, 0, 0.0394034, 0.0377153, -0, -0
25-Oct-2017 12:42:19, 2.8303, 0.86415, 0, -0.14209, -0, -0.181805, -0
26-Oct-2017 15:03:48, 0.69, 0, 0, 0.0358301, 0.0389564, -0.0260569, -0
25-Oct-2017 09:06:59, 1.9495, 0, 0, -0.0454005, 0, -0.0965881, -0
24-Oct-2017 12:13:42, 0.63, 0.116191, 0.141815, 0.0380249, 0, -0, -0
25-Oct-2017 12:22:21, 3.6077, 1.33384, -0, -0.254702, -0, -0.281562, -0
26-Oct-2017 15:02:42, 0.69, 0, 0, 0.0358301, 0.0389564, -0.0260569, -0
28-Oct-2017 18:30:51, 0, 0, 0, 0, 0, -0, -0
25-Oct-2017 12:19:14, 4.1353, 1.71371, -0, -0.345694, -0, -0.362374, -0
23-Oct-2017 13:34:25, 2.6633, 0.777247, 0, -0.121236, 0.00675332, -0.163378, -0
25-Oct-2017 09:09:04, 0.41, 0, 0, 0.044769, 0, -0.0185843, -0
26-Oct-2017 08:54:00, 4.1618, 0, -0.116167, -0.350575, -0, -0.366712, -0
26-Oct-2017 14:36:21, 1.9265, 0, 0, -0.0433155, 0.0314022, -0.0947586, -0
25-Oct-2017 17:21:34, 2.9581, 0, 0, -0, -0, -0.196624, -0
25-Oct-2017 08:36:07, 3.1847, 0, 0, -0.190256, -0, -0.224428, -0
24-Oct-2017 16:11:47, 3.3519, 1.16745, 0, -0, -0, -0.246197, -0
25-Oct-2017 09:56:02, 3.8571, 1.50725, -0, -0.296246, -0, -0.318441, -0
26-Oct-2017 12:17:42, 0.715, 0.12913, 0, 0.0348707, 0.0392233, -0, -0
24-Oct-2017 13:29:51, 0.7752, 0.139069, 0, 0.0324519, 0.0397951, -0, -0
24-Oct-2017 00:10:54, 0, 0, 0, 0, 0, -0, -0
