Timestamp, Aggregate_Active_Power, Estimates...
25-Oct-2017 09:05:03,3.4214,0.0,0.0,0.6834,0.0,2.7301
26-Oct-2017 08:35:25,2.0913,0.0,1.1375,0.8897,0.0,0.0
25-Oct-2017 13:51:46,0.67,-0.009,0.0,0.1641,0.0,0.5132
25-Oct-2017 13:41:10,4.1399,0.0845,0.0,0.9599,0.0,3.0453
27-Oct-2017 00:28:40,0.0,0.0,0.0,0.0,0.0,0.0
27-Oct-2017 04:55:30,0.0,0.0,0.0,0.0,0.0,0.0
25-Oct-2017 15:54:42,3.0974,0.0,0.0,0.0,0.0,3.1101
24-Oct-2017 14:50:19,1.7622,0.3746,0.0,0.0,0.9898,0.6354
24-Oct-2017 16:12:42,0.8208,0.1929,0.0,0.0,0.0,0.5455
25-Oct-2017 16:08:54,1.969,0.0,0.0,0.0,0.0,2.0429
26-Oct-2017 14:58:21,0.69,0.0,0.0,0.1881,0.3845,0.1277
27-Oct-2017 12:05:12,0.0,0.0,0.0,0.0,0.0,0.0
26-Oct-2017 10:03:07,1.0391,0.1487,0.2801,0.3222,0.0,0.3548
26-Oct-2017 08:32:52,3.7016,0.0,2.1251,1.6552,0.0,0.0
28-Oct-2017 20:17:22,0.0,0.0,0.0,0.0,0.0,0.0
23-Oct-2017 20:01:14,0.0,0.0,0.0,0.0,0.0,0.0
24-Oct-2017 11:13:43,0.8326,0.0403,0.2142,0.5753,0.0,0.0
26-Oct-2017 10:56:37,3.2958,0.3287,0.0,0.5382,1.3595,1.0437
27-Oct-2017 21:08:35,0.0,0.0,0.0,0.0,0.0,0.0
25-Oct-2017 17:21:40,2.7609,0.0,0.0,0.0,0.0,2.8334
24-Oct-2017 10:49:29,1.2702,0.1021,0.3985,0.7407,0.0,0.0
25-Oct-2017 11:36:19,1.8442,0.0993,0.0,0.3762,0.0,1.3767
25-Oct-2017 16:41:54,3.2141,0.0,0.0,0.0,0.0,3.1964
28-Oct-2017 02:09:07,0.0,0.0,0.0,0.0,0.0,0.0
25-Oct-2017 14:43:26,3.7476,0.0,0.0,0.8156,0.0,2.956
25-Oct-2017 13:20:50,2.7027,0.125,0.0,0.5522,0.0,2.0307
26-Oct-2017 13:16:29,0.55,0.0,0.0,0.2497,0.2971,0.0
25-Oct-2017 09:49:24,2.2126,0.1156,0.0,0.4479,0.0,1.6562
25-Oct-2017 09:42:40,3.3006,0.119,0.0,0.6999,0.0,2.4788
26-Oct-2017 23:00:20,0.0,0.0,0.0,0.0,0.0,0.0
24-Oct-2017 08:36:06,3.98,0.0,0.0,0.924,0.0,3.105
25-Oct-2017 20:56:34,0.0,0.0,0.0,0.0,0.0,0.0
25-Oct-2017 13:21:08,0.75,0.0012,0.0,0.1784,0.0,0.5709
24-Oct-2017 18:40:21,0.0,0.0,0.0,0.0,0.0,0.0
23-Oct-2017 14:59:06,4.029,0.37,0.0,0.6583,1.676,1.3233
25-Oct-2017 12:27:02,0.5985,-0.0184,0.0,0.1512,0.0,0.4616
26-Oct-2017 18:05:25,0.0,0.0,0.0,0.0,0.0,0.0
26-Oct-2017 10:54:26,2.1629,0.2325,0.0,0.3778,0.935,0.6292
25-Oct-2017 08:36:28,1.9519,0.0,0.0,0.2905,0.0,1.5814
25-Oct-2017 14:50:39,2.9306,0.0,0.0,0.5218,0.0,2.3616
23-Oct-2017 13:52:01,2.7291,0.2859,0.0,0.456,1.141,0.8372
25-Oct-2017 15:19:18,3.6589,0.0,0.0,0.0,0.0,3.479
24-Oct-2017 13:33:03,0.7081,-0.0327,0.0,0.2825,0.4524,-0.0
24-Oct-2017 14:02:35,0.8652,-0.002,0.0,0.3269,0.5438,0.0
25-Oct-2017 08:55:25,1.0257,0.0,0.0,0.1265,0.0,0.8529
28-Oct-2017 20:14:42,0.0,0.0,0.0,0.0,0.0,0.0
25-Oct-2017 15:12:57,0.503,0.0,0.0,0.0,0.0,0.3887
24-Oct-2017 09:35:36,0.4641,0.0,0.1374,0.1913,0.0,0.1798
25-Oct-2017 16:14:44,2.452,0.0,0.0,0.0,0.0,2.5454
23-Oct-2017 21:59:35,0.0,0.0,0.0,0.0,0.0,0.0
25-Oct-2017 12:36:31,3.4839,0.1137,0.0,0.7509,0.0,2.6107
23-Oct-2017 09:37:56,0.59,0.0,0.0,0.2607,0.3187,0.0
25-Oct-2017 15:50:50,0.15,0.0,-0.0,-0.0,0.0,0.0107
25-Oct-2017 10:25:29,1.7682,0.0949,0.0,0.3619,0.0,1.3195
23-Oct-2017 14:34:08,1.8884,0.1017,0.0,0.3845,0.0,1.4101
29-Oct-2017 00:00:01,0.0,0.0,0.0,0.0,0.0,0.0
23-Oct-2017 14:30:12,3.295,0.3286,0.0,0.5381,1.3592,1.0434
25-Oct-2017 12:51:36,2.7681,0.1252,0.0,0.5671,0.0,2.0806
24-Oct-2017 15:19:03,0.5762,0.1551,0.0,0.0,0.0,0.3196
23-Oct-2017 10:46:51,1.0503,0.0796,0.1229,0.2853,0.5045,0.0
23-Oct-2017 13:57:28,2.7824,0.2904,0.0,0.4635,1.1609,0.8566
25-Oct-2017 08:36:08,2.8264,0.0,0.0,0.4923,0.0,2.2803
23-Oct-2017 15:01:50,3.7614,0.3566,0.0,0.6121,1.555,1.2186
