Timestamp, Aggregate_Active_Power, Estimates...
26-Oct-2017 08:35:24,2.1146,0.0,1.3718,0.7531,0.0
26-Oct-2017 19:38:13,0.0,0.0,0.0,0.0,0.0
23-Oct-2017 10:41:40,2.1624,0.7549,0.6053,0.3539,0.4827
23-Oct-2017 10:41:22,2.4378,0.7513,0.7375,0.4577,0.5936
24-Oct-2017 10:34:26,1.7112,0.7712,0.6739,0.2663,0.0
23-Oct-2017 14:10:26,1.2326,0.5838,0.0,0.332,0.259
26-Oct-2017 11:10:04,1.1162,0.5817,0.0,0.2929,0.2151
23-Oct-2017 10:48:15,2.15,0.7551,0.5995,0.3494,0.4779
23-Oct-2017 10:50:38,1.8198,0.7577,0.4508,0.2359,0.3547
24-Oct-2017 13:22:26,1.099,0.7051,0.3291,0.0807,0.0
26-Oct-2017 08:57:52,0.8635,0.0,0.5351,0.2543,0.0
23-Oct-2017 09:15:23,0.33,-0.0,0.0,0.0,0.3125
24-Oct-2017 10:53:54,0.6216,0.618,0.0591,-0.0308,0.0
24-Oct-2017 10:41:25,1.7359,0.7731,0.6879,0.2748,0.0
24-Oct-2017 12:48:00,1.0355,0.6957,0.2935,0.0642,0.0
26-Oct-2017 08:44:43,2.2603,0.0,1.4477,0.812,0.0
23-Oct-2017 10:42:28,1.202,0.7558,0.2096,0.0602,0.1582
24-Oct-2017 14:45:10,0.78,0.5707,0.0,0.1894,0.0951
26-Oct-2017 16:25:41,0.0,0.0,0.0,0.0,0.0
23-Oct-2017 10:41:54,1.879,0.7573,0.4765,0.2553,0.3759
26-Oct-2017 11:53:18,1.0613,0.5804,0.0,0.275,0.1948
24-Oct-2017 11:07:55,0.8715,0.6684,0.2012,0.024,0.0
24-Oct-2017 10:31:44,2.0413,0.7928,0.861,0.3849,0.0
26-Oct-2017 01:49:21,0.0,0.0,0.0,0.0,0.0
23-Oct-2017 13:53:50,0.78,0.5707,0.0,0.1894,0.0951
23-Oct-2017 12:26:00,1.0,0.7527,0.1415,0.0135,0.1036
25-Oct-2017 14:52:59,0.21,-0.0,0.0,0.2346,0.0
24-Oct-2017 12:12:05,0.9036,0.6741,0.2193,0.0316,0.0
23-Oct-2017 03:03:24,0.0,0.0,0.0,0.0,0.0
23-Oct-2017 13:49:34,0.7773,0.5705,0.0,0.1886,0.0942
26-Oct-2017 12:26:23,0.7,0.5668,0.0,0.1668,0.0681
24-Oct-2017 00:50:21,0.0,0.0,0.0,0.0,0.0
28-Oct-2017 18:11:19,0.0,0.0,0.0,0.0,0.0
26-Oct-2017 19:39:33,0.0,0.0,0.0,0.0,0.0
25-Oct-2017 00:36:10,0.0,0.0,0.0,0.0,0.0
23-Oct-2017 10:53:19,1.059,0.7538,0.1609,0.0266,0.1191
25-Oct-2017 14:32:07,0.21,-0.0,0.0,0.2346,0.0
23-Oct-2017 14:26:53,1.2322,0.5838,0.0,0.3319,0.2589
25-Oct-2017 16:54:44,0.0,0.0,0.0,0.0,0.0
24-Oct-2017 19:26:13,0.0,0.0,0.0,0.0,0.0
26-Oct-2017 11:11:12,1.015,0.5792,0.0,0.2602,0.1779
26-Oct-2017 08:35:05,2.3688,0.0,1.5011,0.855,0.0
25-Oct-2017 06:51:37,0.0,0.0,0.0,0.0,0.0
23-Oct-2017 00:25:23,0.0,0.0,0.0,0.0,0.0
23-Oct-2017 14:27:39,1.0144,0.5791,0.0,0.26,0.1776
28-Oct-2017 17:26:43,0.0,0.0,0.0,0.0,0.0
25-Oct-2017 16:58:01,0.0,0.0,0.0,0.0,0.0
24-Oct-2017 13:08:19,0.9539,0.6826,0.2476,0.0438,0.0
24-Oct-2017 10:31:16,2.4254,0.81,1.0755,0.5349,0.0
24-Oct-2017 10:41:19,2.0099,0.791,0.8433,0.3732,0.0
25-Oct-2017 11:08:10,0.5,0.3843,0.0,0.1102,0.0
24-Oct-2017 11:50:47,1.0324,0.6952,0.2918,0.0635,0.0
26-Oct-2017 08:35:45,1.874,0.0,1.2357,0.6541,0.0
24-Oct-2017 12:57:50,1.09,0.7038,0.3241,0.0784,0.0
23-Oct-2017 13:58:11,1.0731,0.5807,0.0,0.2788,0.1991
24-Oct-2017 09:16:45,0.9754,0.0,0.6217,0.2949,0.0
23-Oct-2017 10:50:30,2.0101,0.7564,0.535,0.2998,0.4243
23-Oct-2017 14:21:04,1.069,0.5806,0.0,0.2775,0.1976
24-Oct-2017 12:47:35,1.1018,0.7055,0.3307,0.0815,0.0
23-Oct-2017 16:13:47,0.21,-0.0,0.0,0.2346,0.0
23-Oct-2017 10:58:59,1.1855,0.7556,0.2038,0.0562,0.1536
23-Oct-2017 10:50:34,1.894,0.7573,0.4831,0.2603,0.3814
26-Oct-2017 10:55:28,1.025,0.5794,0.0,0.2634,0.1815
23-Oct-2017 14:21:42,1.1298,0.582,0.0,0.2974,0.2201
26-Oct-2017 11:43:51,1.0802,0.5808,0.0,0.2811,0.2017
24-Oct-2017 12:29:32,0.9624,0.684,0.2524,0.0459,0.0
23-Oct-2017 10:41:44,2.024,0.7563,0.5413,0.3046,0.4295
26-Oct-2017 05:51:01,0.0,0.0,0.0,0.0,0.0
27-Oct-2017 20:39:22,0.0,0.0,0.0,0.0,0.0
26-Oct-2017 08:35:17,2.3055,0.0,1.4703,0.83,0.0
24-Oct-2017 11:58:36,1.0376,0.696,0.2947,0.0648,0.0
27-Oct-2017 19:50:48,0.0,0.0,0.0,0.0,0.0
27-Oct-2017 13:54:46,0.0,0.0,0.0,0.0,0.0
23-Oct-2017 10:48:19,2.1712,0.7548,0.6094,0.3571,0.4862
23-Oct-2017 10:57:57,1.1491,0.7552,0.1912,0.0475,0.1435
28-Oct-2017 18:15:07,0.0,0.0,0.0,0.0,0.0
23-Oct-2017 15:31:33,0.67,0.5652,0.0,0.1586,0.0581
24-Oct-2017 10:34:03,1.78,0.7763,0.7129,0.2901,0.0
23-Oct-2017 11:02:49,1.7727,0.7578,0.4306,0.2207,0.3381
25-Oct-2017 06:11:19,0.0,0.0,0.0,0.0,0.0
26-Oct-2017 08:35:19,2.2502,0.0,1.4426,0.808,0.0
23-Oct-2017 12:34:49,1.231,0.7562,0.2197,0.0674,0.1664
26-Oct-2017 15:52:24,0.33,-0.0,0.0,0.0,0.3125
25-Oct-2017 13:22:34,0.52,0.3922,0.0,0.1159,0.0
24-Oct-2017 10:31:48,2.1384,0.7978,0.9158,0.4218,0.0
28-Oct-2017 06:52:42,0.0,0.0,0.0,0.0,0.0
26-Oct-2017 11:45:16,1.0715,0.5806,0.0,0.2783,0.1985
23-Oct-2017 11:02:34,1.8477,0.7575,0.4629,0.245,0.3647
26-Oct-2017 11:46:11,1.0642,0.5805,0.0,0.276,0.1958
26-Oct-2017 08:45:18,2.2827,0.0,1.459,0.8209,0.0
25-Oct-2017 11:00:34,0.5,0.3843,0.0,0.1102,0.0
26-Oct-2017 11:57:21,1.0395,0.5798,0.0,0.268,0.1868
25-Oct-2017 19:56:21,0.0,0.0,0.0,0.0,0.0
24-Oct-2017 12:28:05,1.0235,0.6938,0.2868,0.0612,0.0
23-Oct-2017 10:48:05,2.1147,0.7554,0.583,0.3367,0.4642
28-Oct-2017 06:38:30,0.0,0.0,0.0,0.0,0.0
23-Oct-2017 10:59:07,1.1778,0.7555,0.2011,0.0544,0.1514
27-Oct-2017 02:04:39,0.0,0.0,0.0,0.0,0.0
26-Oct-2017 08:06:37,0.22,-0.0,0.0,0.2388,0.0
24-Oct-2017 13:27:52,1.1907,0.7557,0.2056,0.0575,0.155
23-Oct-2017 10:52:57,0.9862,0.7525,0.137,0.0105,0.1
26-Oct-2017 11:59:14,1.1258,0.5819,0.0,0.2961,0.2186
23-Oct-2017 12:20:03,1.2997,0.7568,0.2443,0.0847,0.1863
26-Oct-2017 14:24:10,0.5437,0.0,0.0,0.431,0.1115
25-Oct-2017 16:27:02,0.0,0.0,0.0,0.0,0.0
24-Oct-2017 11:50:43,1.066,0.7003,0.3106,0.0721,0.0
26-Oct-2017 11:24:51,1.15,0.5824,0.0,0.3041,0.2277
23-Oct-2017 15:16:54,0.79,0.5711,0.0,0.1922,0.0985
23-Oct-2017 10:48:35,2.3082,0.7532,0.6746,0.408,0.5407
25-Oct-2017 09:13:44,0.26,0.0,0.0,0.2554,0.0
23-Oct-2017 12:31:17,1.374,0.7574,0.2716,0.1041,0.2084
26-Oct-2017 10:46:30,1.0511,0.5801,0.0,0.2717,0.191
28-Oct-2017 21:52:23,0.0,0.0,0.0,0.0,0.0
26-Oct-2017 08:45:42,2.2202,0.0,1.4273,0.7959,0.0
27-Oct-2017 11:29:26,0.0,0.0,0.0,0.0,0.0
26-Oct-2017 23:01:27,0.0,0.0,0.0,0.0,0.0
24-Oct-2017 10:31:38,2.0354,0.7925,0.8577,0.3827,0.0
24-Oct-2017 10:42:40,0.8897,0.6717,0.2115,0.0283,0.0
24-Oct-2017 13:47:08,0.7953,0.5713,0.0,0.1938,0.1004
25-Oct-2017 10:22:46,0.59,0.4187,0.0,0.1366,0.0
24-Oct-2017 10:53:53,0.6224,0.6182,0.0595,-0.0306,0.0
26-Oct-2017 11:24:32,1.1182,0.5817,0.0,0.2936,0.2158
23-Oct-2017 15:03:19,0.77,0.5702,0.0,0.1865,0.0917
24-Oct-2017 10:33:03,2.3738,0.8081,1.0472,0.5142,0.0
24-Oct-2017 12:48:26,1.0313,0.695,0.2911,0.0632,0.0
23-Oct-2017 10:50:42,1.715,0.758,0.4063,0.2026,0.3182
23-Oct-2017 14:18:23,1.1884,0.5831,0.0,0.317,0.2422
23-Oct-2017 03:51:09,0.0,0.0,0.0,0.0,0.0
26-Oct-2017 08:44:49,2.2931,0.0,1.4642,0.8251,0.0
23-Oct-2017 12:22:20,1.2884,0.7567,0.2402,0.0818,0.183
26-Oct-2017 08:36:03,1.8032,0.0,1.1932,0.6247,0.0
23-Oct-2017 13:14:32,0.7702,0.5702,0.0,0.1866,0.0918
26-Oct-2017 08:42:09,0.4132,0.0,0.1681,0.1047,0.0
25-Oct-2017 03:06:25,0.0,0.0,0.0,0.0,0.0
26-Oct-2017 11:46:31,1.0664,0.5805,0.0,0.2767,0.1966
26-Oct-2017 12:08:10,1.1456,0.5823,0.0,0.3026,0.226
26-Oct-2017 08:45:08,2.3888,0.0,1.5106,0.8628,0.0
23-Oct-2017 10:42:02,1.8616,0.7574,0.4689,0.2495,0.3697
25-Oct-2017 19:25:52,0.0,0.0,0.0,0.0,0.0
25-Oct-2017 07:43:29,0.2842,0.0,0.0,0.2655,0.0
23-Oct-2017 15:21:34,0.77,0.5702,0.0,0.1865,0.0917
25-Oct-2017 08:43:47,0.26,0.0,0.0,0.2554,0.0
26-Oct-2017 08:36:12,1.9478,0.0,1.2789,0.6846,0.0
24-Oct-2017 08:17:18,0.21,-0.0,0.0,0.2346,0.0
28-Oct-2017 16:31:45,0.0,0.0,0.0,0.0,0.0
25-Oct-2017 07:09:26,0.0,0.0,0.0,0.0,0.0
28-Oct-2017 18:52:09,0.0,0.0,0.0,0.0,0.0
23-Oct-2017 15:39:18,0.3706,0.5449,-0.0,0.0827,-0.0381
25-Oct-2017 13:39:05,0.5209,0.3925,0.0,0.1162,0.0
23-Oct-2017 09:16:27,0.33,-0.0,0.0,0.0,0.3125
26-Oct-2017 10:54:43,1.0915,0.5811,0.0,0.2848,0.2059
27-Oct-2017 15:59:04,0.0,0.0,0.0,0.0,0.0
24-Oct-2017 11:29:33,1.0354,0.6957,0.2934,0.0642,0.0
