Timestamp, Aggregate_Active_Power, Estimates...
23-Oct-2017 16:22:16,0.3616,-4.746460811305985,-5.040691279069305,-5.040673969148941,-4.46664646179302,5.038347443371161,5.040550355854314,5.040629493148459
26-Oct-2017 11:06:43,2.1929,-4.760728804479059,-5.040691493156701,-5.040671808219096,-4.404715426032662,5.038749550584023,5.040583992984616,5.040647038757733
25-Oct-2017 22:59:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25-Oct-2017 17:19:04,4.9468,-4.999141152959992,-5.040696618375115,-5.040110362467827,3.0948860795770683,5.0406983757360475,5.040699992445149,5.0406999989564545
27-Oct-2017 15:47:12,0.88,-4.746508640155288,-5.040691281373,-5.040673971642103,-4.4665446539061495,5.038348491219641,5.040550428885504,5.040629530668544
25-Oct-2017 11:41:34,2.4953,-4.957725513840774,-5.040695285703778,-5.040502694535298,-0.14135321107223323,5.0406791275334175,5.040699756975872,5.040699948372093
25-Oct-2017 11:28:36,4.9085,-4.999141144488032,-5.040696618372721,-5.040110362218194,3.0948859296781457,5.040698375734929,5.040699992445142,5.040699998956454
28-Oct-2017 06:41:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25-Oct-2017 08:25:29,3.9795,-4.999140807542278,-5.0406966182893616,-5.040110353805178,3.0948781828467564,5.040698375691983,5.040699992444895,5.040699998956418
25-Oct-2017 08:18:31,2.3312,-4.822866483764471,-5.0406924767192125,-5.0406577329897315,-3.9871998718261277,5.039941399852402,5.0406678699616725,5.040687490738542
23-Oct-2017 10:50:39,2.6811,-4.995893127307943,-5.04069649381037,-5.0401764312631325,2.828700913631277,5.0406978564426455,5.04069998898482,5.040699998405652
24-Oct-2017 08:40:50,3.8239,-4.999140715625942,-5.04069661826906,-5.040110351833685,3.094875686180871,5.040698375680598,5.040699992444831,5.040699998956409
24-Oct-2017 10:59:42,1.5285,-4.746544461790447,-5.040691283179847,-5.040673973608635,-4.466468917541904,5.038349307696246,5.040550486924173,5.040629560435761
26-Oct-2017 18:18:44,0.86,-4.746507199761163,-5.040691281301308,-5.040673971560353,-4.466547663889474,5.038348459257991,5.040550426649584,5.040629529521644
24-Oct-2017 08:44:19,1.8146,-4.746625579981952,-5.040691284756497,-5.040673964048386,-4.466160251022242,5.038351688514575,5.040550689334111,5.040629667303805
25-Oct-2017 17:50:27,2.8612,-4.998881651900081,-5.040696608021282,-5.040116075375275,3.073895959490986,5.04069833806721,5.040699992206131,5.040699998919282
26-Oct-2017 10:00:20,1.7924,-4.74660540712277,-5.040691284434786,-5.040673966800087,-4.466240671305899,5.038351084066193,5.0405506373103135,5.040629639780123
26-Oct-2017 10:55:30,2.195,-4.761132210123295,-5.040691499181045,-5.04067174233498,-4.402823998502214,5.038760138543715,5.0405848483460405,5.040647477491591
27-Oct-2017 18:12:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26-Oct-2017 16:07:47,0.8764,-4.746508382904506,-5.040691281360184,-5.040673971627465,-4.466545191162289,5.038348485509129,5.040550428485967,5.040629530463614
25-Oct-2017 09:45:17,3.2609,-4.999139311030931,-5.040696618136217,-5.040110363653486,3.094786015447044,5.040698375489034,5.040699992443667,5.0406999989562316
25-Oct-2017 23:21:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26-Oct-2017 16:05:20,0.87,-4.746507923386938,-5.040691281337303,-5.040673971601358,-4.466546151190013,5.038348475311086,5.040550427772515,5.040629530097663
23-Oct-2017 12:02:32,1.7829,-4.7465984606046785,-5.0406912843215546,-5.0406739677346515,-4.4662682351219365,5.038350876317432,5.040550619449955,5.040629630332635
26-Oct-2017 11:41:26,2.1384,-4.753319181049816,-5.040691383218803,-5.040672975880592,-4.43809829321923,5.038547336977374,5.040567342527682,5.040638421399766
23-Oct-2017 20:11:26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23-Oct-2017 14:00:44,2.0484,-4.748496942601312,-5.040691312341469,-5.040673694543198,-4.458511621773666,5.038407638105097,5.040555503283571,5.0406322108136985
26-Oct-2017 11:35:17,2.1655,-4.756350137404796,-5.040691428028343,-5.040672507789228,-4.4247478014502715,5.0386318459929225,5.040574372765958,5.040642077278209
25-Oct-2017 09:52:26,3.5719,-4.999140523906324,-5.040696618230397,-5.040110348424886,3.094869623706822,5.040698375656897,5.040699992444699,5.04069999895639
26-Oct-2017 07:47:57,0.2176,-4.746442756628638,-5.0406912782309945,-5.040673968299815,-4.466685652438601,5.038347053559137,5.0405503287917055,5.040629479221803
27-Oct-2017 15:23:50,0.87,-4.746507923386938,-5.040691281337303,-5.040673971601358,-4.466546151190013,5.038348475311086,5.040550427772515,5.040629530097663
25-Oct-2017 07:57:35,1.09,-4.746522220247405,-5.040691282058554,-5.0406739724397625,-4.466516505477163,5.038348794182075,5.040550450117369,5.0406295415513505
23-Oct-2017 12:39:54,4.6001,-4.999141063666697,-5.040696618350907,-5.040110359965978,3.094884347877272,5.040698375724385,5.04069999244508,5.040699998956445
23-Oct-2017 15:31:56,1.7451,-4.74657808221394,-5.040691283976011,-5.040673970405637,-4.466348401574041,5.038350269092945,5.040550567360234,5.040629602789028
25-Oct-2017 21:12:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26-Oct-2017 16:53:30,0.8708,-4.746507980979885,-5.04069128134017,-5.040673971604627,-4.466546030842078,5.038348476589071,5.040550427861919,5.040629530143521
27-Oct-2017 20:44:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26-Oct-2017 18:21:48,0.86,-4.746507199761163,-5.040691281301308,-5.040673971560353,-4.466547663889474,5.038348459257991,5.040550426649584,5.040629529521644
26-Oct-2017 19:55:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24-Oct-2017 14:20:31,1.6841,-4.746560341315797,-5.040691283636193,-5.040673972524554,-4.466416175008921,5.038349747198335,5.040550522933188,5.040629579327813
26-Oct-2017 07:56:02,0.21,-4.746441732972552,-5.04069127818386,-5.040673968252859,-4.466687884063462,5.038347031533659,5.04055032726387,5.040629478435285
27-Oct-2017 13:21:33,0.89,-4.746509350131939,-5.040691281408405,-5.040673971682586,-4.466543171882311,5.0383485069849785,5.04055042998864,5.040629531234335
28-Oct-2017 10:48:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25-Oct-2017 09:12:47,3.1266,-4.999133915952995,-5.040696617902093,-5.040110478429592,3.094356122982245,5.040698374715428,5.040699992438791,5.040699998955475
26-Oct-2017 09:59:37,5.024,-4.9991411691191345,-5.040696618379749,-5.040110362952643,3.094886355326398,5.040698375738191,5.040699992445162,5.040699998956456
26-Oct-2017 11:36:04,2.1026,-4.750682564922728,-5.0406913444102015,-5.040673372727107,-4.4493826998451045,5.038471761822601,5.040560970782595,5.0406350870953
27-Oct-2017 12:43:06,0.9,-4.746510053382045,-5.040691281443518,-5.040673971722811,-4.466541704964217,5.038348522608414,5.040550431082013,5.040629531795083
24-Oct-2017 10:41:23,2.9594,-4.999075019011663,-5.040696615572286,-5.040111787645138,3.0895893435588744,5.040698366215887,5.040699992385013,5.040699998947122
25-Oct-2017 09:21:52,4.2008,-4.99914091661906,-5.040696618314525,-5.040110356292418,3.0948809699099344,5.040698375705636,5.0406999924449725,5.04069999895643
