Timestamp, Aggregate_Active_Power, Estimates...
25-Oct-2017 09:05:03,3.4214,0.0,0.0,0.5873,0.0,2.7896
26-Oct-2017 08:35:25,2.0913,0.0,1.4666,0.4041,0.0,0.0
25-Oct-2017 13:51:46,0.67,0.1559,0.0,-0.0197,0.0,0.5183
25-Oct-2017 13:41:10,4.1399,1.3818,0.0,0.0031,0.0,2.7706
27-Oct-2017 00:28:40,0.0,0.0,0.0,0.0,0.0,0.0
27-Oct-2017 04:55:30,0.0,0.0,0.0,0.0,0.0,0.0
25-Oct-2017 15:54:42,3.0974,0.0,0.0,0.0,0.0,3.1122
24-Oct-2017 14:50:19,1.7622,0.499,0.0,0.0,0.0491,0.9553
24-Oct-2017 16:12:42,0.8208,0.28,0.0,0.0,0.0,0.7289
25-Oct-2017 16:08:54,1.969,0.0,0.0,0.0,0.0,2.0178
26-Oct-2017 14:58:21,0.69,0.0,0.0,0.1505,0.1502,0.5883
27-Oct-2017 12:05:12,0.0,0.0,0.0,0.0,0.0,0.0
26-Oct-2017 10:03:07,1.0391,0.0937,0.6236,0.0161,0.0,0.3671
26-Oct-2017 08:32:52,3.7016,0.0,2.653,1.5644,0.0,0.0
28-Oct-2017 20:17:22,0.0,0.0,0.0,0.0,0.0,0.0
23-Oct-2017 20:01:14,0.0,0.0,0.0,0.0,0.0,0.0
24-Oct-2017 11:13:43,0.8326,0.1958,0.6519,-0.0009,0.0,0.0
26-Oct-2017 10:56:37,3.2958,1.0294,0.0,0.2668,0.0277,2.0323
27-Oct-2017 21:08:35,0.0,0.0,0.0,0.0,0.0,0.0
25-Oct-2017 17:21:40,2.7609,0.0,0.0,0.0,0.0,2.8216
24-Oct-2017 10:49:29,1.2702,0.34,0.767,0.0061,0.0,0.0
25-Oct-2017 11:36:19,1.8442,0.5398,0.0,-0.02,0.0,1.3293
25-Oct-2017 16:41:54,3.2141,0.0,0.0,0.0,0.0,3.2036
28-Oct-2017 02:09:07,0.0,0.0,0.0,0.0,0.0,0.0
25-Oct-2017 14:43:26,3.7476,0.0,0.0,0.752,0.0,2.9994
25-Oct-2017 13:20:50,2.7027,0.8449,0.0,-0.0185,0.0,1.9165
26-Oct-2017 13:16:29,0.55,0.0,0.0,0.2951,0.2043,0.0
25-Oct-2017 09:49:24,2.2126,0.6687,0.0,-0.0198,0.0,1.585
25-Oct-2017 09:42:40,3.3006,1.0656,0.0,-0.0138,0.0,2.2975
26-Oct-2017 23:00:20,0.0,0.0,0.0,0.0,0.0,0.0
24-Oct-2017 08:36:06,3.98,0.0,0.0,0.8903,0.0,3.1391
25-Oct-2017 20:56:34,0.0,0.0,0.0,0.0,0.0,0.0
