# Bin Center,Frequency Count
5.247969135802469509e+02,1.265570000000000000e+05,-2.525111782236549946e-42,1.049593827160493902e+03
1.574390740740740966e+03,5.000000000000000000e+00,1.049593827160493902e+03,2.099187654320987804e+03
2.623984567901235096e+03,5.000000000000000000e+00,2.099187654320987804e+03,3.148781481481481933e+03
3.673578395061728770e+03,1.100000000000000000e+01,3.148781481481481933e+03,4.198375308641975607e+03
4.723172222222222445e+03,5.131200000000000000e+04,4.198375308641975607e+03,5.247969135802469282e+03
5.772766049382717028e+03,7.238300000000000000e+04,5.247969135802469282e+03,6.297562962962963866e+03
6.822359876543210703e+03,6.086000000000000000e+03,6.297562962962963866e+03,7.347156790123457540e+03
7.871953703703704377e+03,2.519000000000000000e+03,7.347156790123457540e+03,8.396750617283951215e+03
8.921547530864198052e+03,1.658000000000000000e+03,8.396750617283951215e+03,9.446344444444444889e+03
9.971141358024691726e+03,1.403000000000000000e+03,9.446344444444444889e+03,1.049593827160493856e+04
1.102073518518518540e+04,1.260000000000000000e+03,1.049593827160493856e+04,1.154553209876543224e+04
1.207032901234567908e+04,1.122000000000000000e+03,1.154553209876543224e+04,1.259512592592592773e+04
1.311992283950617457e+04,1.013000000000000000e+03,1.259512592592592773e+04,1.364471975308642141e+04
1.416951666666666824e+04,1.109000000000000000e+03,1.364471975308642141e+04,1.469431358024691508e+04
1.521911049382716192e+04,1.108000000000000000e+03,1.469431358024691508e+04,1.574390740740740875e+04
1.626870432098765559e+04,1.022000000000000000e+03,1.574390740740740875e+04,1.679350123456790243e+04
1.731829814814814745e+04,1.096000000000000000e+03,1.679350123456790243e+04,1.784309506172839610e+04
1.836789197530864476e+04,1.100000000000000000e+03,1.784309506172839610e+04,1.889268888888888978e+04
1.941748580246913480e+04,1.183000000000000000e+03,1.889268888888888978e+04,1.994228271604938345e+04
2.046707962962963211e+04,1.191000000000000000e+03,1.994228271604938345e+04,2.099187654320987713e+04
2.151667345679012215e+04,1.305000000000000000e+03,2.099187654320987713e+04,2.204147037037037080e+04
2.256626728395061946e+04,1.505000000000000000e+03,2.204147037037037080e+04,2.309106419753086448e+04
2.361586111111110949e+04,1.692000000000000000e+03,2.309106419753086448e+04,2.414065802469135815e+04
2.466545493827160681e+04,2.175000000000000000e+03,2.414065802469135815e+04,2.519025185185185546e+04
2.571504876543210412e+04,2.721000000000000000e+03,2.519025185185185546e+04,2.623984567901234914e+04
2.676464259259259416e+04,3.216000000000000000e+03,2.623984567901234914e+04,2.728943950617284281e+04
2.781423641975309147e+04,3.592000000000000000e+03,2.728943950617284281e+04,2.833903333333333649e+04
2.886383024691358150e+04,4.041000000000000000e+03,2.833903333333333649e+04,2.938862716049383016e+04
2.991342407407407882e+04,4.379000000000000000e+03,2.938862716049383016e+04,3.043822098765432384e+04
3.096301790123456885e+04,4.357000000000000000e+03,3.043822098765432384e+04,3.148781481481481751e+04
3.201261172839506617e+04,4.209000000000000000e+03,3.148781481481481751e+04,3.253740864197531118e+04
3.306220555555555620e+04,3.913000000000000000e+03,3.253740864197531118e+04,3.358700246913580486e+04
3.411179938271605351e+04,3.983000000000000000e+03,3.358700246913580486e+04,3.463659629629630217e+04
3.516139320987655083e+04,3.996000000000000000e+03,3.463659629629630217e+04,3.568619012345679221e+04
3.621098703703704086e+04,3.943000000000000000e+03,3.568619012345679221e+04,3.673578395061728952e+04
3.726058086419753090e+04,3.944000000000000000e+03,3.673578395061728952e+04,3.778537777777777956e+04
3.831017469135802821e+04,4.074000000000000000e+03,3.778537777777777956e+04,3.883497160493827687e+04
3.935976851851852552e+04,4.409000000000000000e+03,3.883497160493827687e+04,3.988456543209876691e+04
4.040936234567901556e+04,4.864000000000000000e+03,3.988456543209876691e+04,4.093415925925926422e+04
4.145895617283950560e+04,5.515000000000000000e+03,4.093415925925926422e+04,4.198375308641975425e+04
4.250855000000000291e+04,6.263000000000000000e+03,4.198375308641975425e+04,4.303334691358025157e+04
4.355814382716050022e+04,6.602000000000000000e+03,4.303334691358025157e+04,4.408294074074074160e+04
4.460773765432099026e+04,7.493000000000000000e+03,4.408294074074074160e+04,4.513253456790123892e+04
