# Bin Center,Frequency Count
-2.504928913579764185e+02,1.000000000000000000e+00,-2.642239536257620216e+02,-2.367618290901908438e+02
-2.230307668224052691e+02,0.000000000000000000e+00,-2.367618290901908438e+02,-2.092997045546196659e+02
-1.955686422868340912e+02,0.000000000000000000e+00,-2.092997045546196659e+02,-1.818375800190485165e+02
-1.681065177512629134e+02,0.000000000000000000e+00,-1.818375800190485165e+02,-1.543754554834773387e+02
-1.406443932156917640e+02,0.000000000000000000e+00,-1.543754554834773387e+02,-1.269133309479061609e+02
-1.131822686801205862e+02,0.000000000000000000e+00,-1.269133309479061609e+02,-9.945120641233501146e+01
-8.572014414454942255e+01,0.000000000000000000e+00,-9.945120641233501146e+01,-7.198908187676383363e+01
-5.825801960897824472e+01,0.000000000000000000e+00,-7.198908187676383363e+01,-4.452695734119265580e+01
-3.079589507340706689e+01,3.000000000000000000e+00,-4.452695734119265580e+01,-1.706483280562147797e+01
-3.333770537835889058e+00,1.549360000000000000e+05,-1.706483280562147797e+01,1.039729172994969986e+01
2.412835399773527456e+01,8.000000000000000000e+00,1.039729172994969986e+01,3.785941626552084927e+01
5.159047853330642397e+01,1.300000000000000000e+01,3.785941626552084927e+01,6.532154080109199867e+01
7.905260306887760180e+01,1.000000000000000000e+01,6.532154080109199867e+01,9.278366533666320493e+01
1.065147276044487796e+02,3.000000000000000000e+00,9.278366533666320493e+01,1.202457898722343543e+02
1.339768521400199575e+02,4.000000000000000000e+00,1.202457898722343543e+02,1.477079144078055606e+02
1.614389766755911353e+02,2.000000000000000000e+00,1.477079144078055606e+02,1.751700389433767100e+02
1.889011012111622847e+02,3.000000000000000000e+00,1.751700389433767100e+02,2.026321634789478594e+02
2.163632257467334625e+02,5.000000000000000000e+00,2.026321634789478594e+02,2.300942880145190657e+02
2.438253502823046404e+02,7.000000000000000000e+00,2.300942880145190657e+02,2.575564125500902151e+02
2.712874748178758182e+02,5.000000000000000000e+00,2.575564125500902151e+02,2.850185370856614213e+02
2.987495993534469676e+02,4.000000000000000000e+00,2.850185370856614213e+02,3.124806616212325139e+02
3.262117238890181170e+02,1.700000000000000000e+02,3.124806616212325139e+02,3.399427861568037201e+02
3.536738484245893233e+02,1.031000000000000000e+03,3.399427861568037201e+02,3.674049106923749264e+02
3.811359729601604727e+02,2.415000000000000000e+03,3.674049106923749264e+02,3.948670352279460189e+02
4.085980974957316221e+02,4.493000000000000000e+03,3.948670352279460189e+02,4.223291597635172252e+02
4.360602220313028283e+02,5.309000000000000000e+03,4.223291597635172252e+02,4.497912842990884315e+02
4.635223465668740346e+02,5.004000000000000000e+03,4.497912842990884315e+02,4.772534088346596377e+02
4.909844711024451840e+02,2.858000000000000000e+03,4.772534088346596377e+02,5.047155333702307303e+02
5.184465956380163334e+02,1.676000000000000000e+03,5.047155333702307303e+02,5.321776579058018797e+02
5.459087201735875396e+02,2.185000000000000000e+03,5.321776579058018797e+02,5.596397824413731996e+02
5.733708447091587459e+02,2.252000000000000000e+03,5.596397824413731996e+02,5.871019069769442922e+02
6.008329692447298385e+02,2.433000000000000000e+03,5.871019069769442922e+02,6.145640315125153847e+02
6.282950937803010447e+02,2.283000000000000000e+03,6.145640315125153847e+02,6.420261560480867047e+02
6.557572183158722510e+02,2.204000000000000000e+03,6.420261560480867047e+02,6.694882805836577973e+02
6.832193428514433435e+02,1.990000000000000000e+03,6.694882805836577973e+02,6.969504051192288898e+02
7.106814673870145498e+02,1.916000000000000000e+03,6.969504051192288898e+02,7.244125296548002098e+02
7.381435919225857560e+02,1.858000000000000000e+03,7.244125296548002098e+02,7.518746541903713023e+02
7.656057164581568486e+02,1.696000000000000000e+03,7.518746541903713023e+02,7.793367787259423949e+02
7.930678409937279412e+02,1.644000000000000000e+03,7.793367787259423949e+02,8.067989032615134875e+02
8.205299655292991474e+02,1.789000000000000000e+03,8.067989032615134875e+02,8.342610277970848074e+02
8.479920900648703537e+02,2.411000000000000000e+03,8.342610277970848074e+02,8.617231523326559000e+02
8.754542146004414462e+02,4.442000000000000000e+03,8.617231523326559000e+02,8.891852768682269925e+02
9.029163391360126525e+02,8.273000000000000000e+03,8.891852768682269925e+02,9.166474014037983125e+02
9.303784636715838587e+02,1.185200000000000000e+04,9.166474014037983125e+02,9.441095259393694050e+02
9.578405882071549513e+02,1.450400000000000000e+04,9.441095259393694050e+02,9.715716504749404976e+02
9.853027127427261576e+02,1.862500000000000000e+04,9.715716504749404976e+02,9.990337750105118175e+02
1.012764837278297364e+03,2.128000000000000000e+04,9.990337750105118175e+02,1.026495899546082910e+03
1.040226961813868456e+03,2.711400000000000000e+04,1.026495899546082910e+03,1.053958024081654003e+03
1.067689086349439549e+03,3.820000000000000000e+04,1.053958024081654003e+03,1.081420148617225323e+03
1.095151210885010869e+03,4.609500000000000000e+04,1.081420148617225323e+03,1.108882273152796415e+03
1.122613335420582189e+03,3.059200000000000000e+04,1.108882273152796415e+03,1.136344397688367735e+03
1.150075459956153281e+03,2.065400000000000000e+04,1.136344397688367735e+03,1.163806522223938828e+03
1.177537584491724374e+03,1.934800000000000000e+04,1.163806522223938828e+03,1.191268646759509920e+03
1.204999709027295467e+03,1.921700000000000000e+04,1.191268646759509920e+03,1.218730771295081240e+03
1.232461833562866786e+03,2.034100000000000000e+04,1.218730771295081240e+03,1.246192895830652333e+03
1.259923958098437879e+03,1.151300000000000000e+04,1.246192895830652333e+03,1.273655020366223425e+03
1.287386082634009199e+03,2.984000000000000000e+03,1.273655020366223425e+03,1.301117144901794745e+03
1.314848207169580292e+03,7.170000000000000000e+02,1.301117144901794745e+03,1.328579269437365838e+03
1.342310331705151384e+03,2.700000000000000000e+01,1.328579269437365838e+03,1.356041393972936930e+03
1.369772456240722477e+03,0.000000000000000000e+00,1.356041393972936930e+03,1.383503518508508250e+03
1.397234580776293797e+03,0.000000000000000000e+00,1.383503518508508250e+03,1.410965643044079343e+03
1.424696705311864889e+03,0.000000000000000000e+00,1.410965643044079343e+03,1.438427767579650435e+03
1.452158829847436209e+03,0.000000000000000000e+00,1.438427767579650435e+03,1.465889892115221755e+03
1.479620954383007302e+03,0.000000000000000000e+00,1.465889892115221755e+03,1.493352016650792848e+03
1.507083078918578394e+03,0.000000000000000000e+00,1.493352016650792848e+03,1.520814141186363941e+03
1.534545203454149487e+03,0.000000000000000000e+00,1.520814141186363941e+03,1.548276265721935260e+03
1.562007327989720807e+03,0.000000000000000000e+00,1.548276265721935260e+03,1.575738390257506353e+03
1.589469452525291899e+03,0.000000000000000000e+00,1.575738390257506353e+03,1.603200514793077446e+03
1.616931577060863219e+03,0.000000000000000000e+00,1.603200514793077446e+03,1.630662639328648766e+03
1.644393701596434312e+03,0.000000000000000000e+00,1.630662639328648766e+03,1.658124763864219858e+03
1.671855826132005404e+03,0.000000000000000000e+00,1.658124763864219858e+03,1.685586888399790951e+03
1.699317950667576497e+03,0.000000000000000000e+00,1.685586888399790951e+03,1.713049012935362271e+03
1.726780075203147817e+03,0.000000000000000000e+00,1.713049012935362271e+03,1.740511137470933363e+03
1.754242199738718909e+03,0.000000000000000000e+00,1.740511137470933363e+03,1.767973262006504456e+03
1.781704324274290229e+03,0.000000000000000000e+00,1.767973262006504456e+03,1.795435386542075776e+03
1.809166448809861322e+03,0.000000000000000000e+00,1.795435386542075776e+03,1.822897511077646868e+03
1.836628573345432414e+03,0.000000000000000000e+00,1.822897511077646868e+03,1.850359635613217961e+03
1.864090697881003507e+03,0.000000000000000000e+00,1.850359635613217961e+03,1.877821760148789053e+03
1.891552822416574827e+03,0.000000000000000000e+00,1.877821760148789053e+03,1.905283884684360601e+03
